MOLINETE,FECHA,DESDE,TOTAL
LINEA_A_CBARROS_S_TURN01,2018-06-01,17:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,17:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,17:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,17:45:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,18:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,18:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,18:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,18:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,19:00:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,19:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,19:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,19:45:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,20:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,20:15:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,20:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,20:45:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,21:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,21:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,21:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,21:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,22:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,22:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,22:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,22:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-06-01,23:00:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,08:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,08:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,08:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,09:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,09:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,09:30:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,09:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,10:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,10:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,10:30:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,10:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,11:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,11:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,11:30:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,11:45:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,12:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,12:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,12:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,12:45:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,13:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,13:15:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,13:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,13:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,14:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,14:15:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,14:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,14:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,15:00:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,15:15:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,15:30:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,15:45:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,16:00:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,16:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,16:30:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,16:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,17:00:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,17:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,17:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,17:45:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,18:00:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,18:15:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,18:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,18:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,19:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,19:15:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,19:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,19:45:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,20:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,20:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,20:30:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,20:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,21:00:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,21:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,21:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,21:45:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-07-01,22:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,05:30:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,05:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,06:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,06:30:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,06:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,07:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,07:15:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,07:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,07:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,08:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,08:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,08:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,08:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,09:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,09:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,09:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,09:45:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,10:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,10:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,10:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,10:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,11:00:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,11:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,11:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,11:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,12:00:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,12:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,12:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,12:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,13:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,13:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,13:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,13:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,14:00:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,14:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,14:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,14:45:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,15:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,15:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,15:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,15:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,16:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,16:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,16:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,16:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,17:00:00,42.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,17:15:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,17:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,17:45:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,18:00:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,18:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,18:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,18:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,19:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,19:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,19:30:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,19:45:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,20:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,20:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,20:30:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,20:45:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,21:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,21:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,21:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,21:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,22:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,22:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,22:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,22:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,23:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-08-01,23:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,05:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,05:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,06:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,06:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,06:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,06:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,07:00:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,07:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,07:30:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,07:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,08:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,08:15:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,08:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,08:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,09:00:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,09:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,09:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,09:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,10:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,10:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,10:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,10:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,11:00:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,11:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,11:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,11:45:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,12:00:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,12:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,12:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,12:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,13:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,13:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,13:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,13:45:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,14:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,14:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,14:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,14:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,15:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,15:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,15:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,15:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,16:00:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,16:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,16:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,16:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,17:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,17:15:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,17:30:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,17:45:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,18:00:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,18:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,18:30:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,18:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,19:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,19:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,19:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,19:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,20:00:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,20:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,20:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,20:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,21:00:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,21:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,21:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,21:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,22:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,22:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,22:30:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-09-01,22:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,05:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,06:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,06:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,06:30:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,06:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,07:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,07:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,07:30:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,07:45:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,08:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,08:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,08:30:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,08:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,09:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,09:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,09:30:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,09:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,10:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,10:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,10:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,10:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,11:00:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,11:15:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,11:30:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,11:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,12:00:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,12:15:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,12:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,12:45:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,13:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,13:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,13:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,13:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,14:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,14:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,14:30:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,14:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,15:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,15:15:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,15:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,15:45:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,16:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,16:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,16:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,16:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,17:00:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,17:15:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,17:30:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,17:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,18:00:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,18:15:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,18:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,18:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,19:00:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,19:15:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,19:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,19:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,20:00:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,20:15:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,20:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,20:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,21:00:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,21:15:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,21:30:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,21:45:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,22:00:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,22:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,22:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,22:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-10-01,23:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,05:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,05:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,06:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,06:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,06:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,06:45:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,07:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,07:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,07:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,07:45:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,08:00:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,08:15:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,08:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,08:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,09:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,09:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,09:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,09:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,10:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,10:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,10:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,10:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,11:00:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,11:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,11:30:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,11:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,12:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,12:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,12:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,12:45:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,13:00:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,13:15:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,13:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,13:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,14:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,14:15:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,14:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,14:45:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,15:00:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,15:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,15:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,15:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,16:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,16:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,16:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,16:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,17:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,17:15:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,17:30:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,17:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,18:00:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,18:15:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,18:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,18:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,19:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,19:15:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,19:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,19:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,20:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,20:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,20:30:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,20:45:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,21:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,21:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,21:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,21:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,22:00:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,22:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,22:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-11,23:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,05:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,05:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,06:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,06:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,06:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,07:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,07:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,07:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,07:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,08:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,08:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,08:30:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,08:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,09:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-12,09:15:00,18.0
